,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,2763.65,2769.37,2735.08,2756.82,1093522786.0,-0.0019,2.0,-5.38,15537969160194.0,1897677116864841.0,930.73,934.3,921.27,931.27,2100826277.0,0.0019,1.0,1.73,15788436049628.0,369949155726159.0,371.75,372.64,367.7,370.88,243331684.0,-0.0018,2.0,-0.68,10755575092429.0,1661926021597500.0,29919.089844,30243.259766,29894.949219,30199.310547,30199.310547,417770000.0,12543.259766,12596.129883,12465.419922,12595.05957,12595.05957,4423650000.0,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4387080000.0,24.0,24.07,22.73,22.889999,22.889999,0.0,26418.929688,26436.039063,26127.679688,26207.289063,26207.289063,2587144400.0,26683.109375,26736.839844,26605.539063,26687.839844,26687.839844,59300000.0,6531.799805,6558.200195,6484.0,6513.299805,6513.299805,737394700.0,5521.790039,5565.52002,5517.060059,5530.310059,5530.310059,0.0,90.690002,90.82,90.419998,90.470001,90.470001,0.0
2020-12-16,2763.64,2781.08,2761.5,2771.79,1166637812.0,0.0054,1.0,14.97,13649676610565.0,1907811219051220.0,932.41,941.45,932.41,939.65,1998312721.0,0.009000000000000001,1.0,8.38,15564362953766.0,373325658996791.0,371.86,374.53,371.03,372.53,188952289.0,0.0044,1.0,1.65,8941284879190.0,1670662807452955.0,30191.380859,30236.029297,30080.109375,30154.539063,30154.539063,344590000.0,12611.040039,12687.320313,12566.379883,12658.19043,12658.19043,4592700000.0,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4067040000.0,22.51,23.67,22.290001,22.5,22.5,0.0,26421.210938,26510.189453,26318.740234,26460.289063,26460.289063,2043444500.0,26835.589844,26874.980469,26717.029297,26757.400391,26757.400391,61300000.0,6513.299805,6598.399902,6513.299805,6570.899902,6570.899902,860333700.0,5551.450195,5589.759766,5515.5,5547.680176,5547.680176,0.0,90.489998,90.699997,90.129997,90.449997,90.449997,0.0
2020-12-17,2769.89,2772.71,2742.25,2770.43,1015484002.0,-0.0005,2.0,-1.36,16275328677791.0,1906419279762760.0,938.88,948.43,938.88,944.04,2650705919.0,0.004699999999999999,1.0,4.39,16016013441596.0,375215635852649.0,372.12,372.6,368.07,372.0,244579559.0,-0.0014000000000000002,2.0,-0.53,11574244722917.0,1669449884105430.0,30216.0,30323.779297,30216.0,30303.369141,30303.369141,345530000.0,12730.780273,12765.25,12696.349609,12764.75,12764.75,5029830000.0,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4192810000.0,21.98,22.27,21.52,21.93,21.93,0.0,26608.439453,26678.380859,26390.589844,26678.380859,26678.380859,2262422800.0,26744.5,26843.050781,26676.279297,26806.669922,26806.669922,61500000.0,6570.899902,6601.600098,6551.100098,6551.100098,6551.100098,725533900.0,5578.790039,5585.509766,5547.589844,5549.459961,5549.459961,0.0,90.269997,90.269997,89.730003,89.82,89.82,0.0
2020-12-18,2770.95,2782.15,2762.8,2772.18,1059143711.0,0.0006,1.0,1.75,19166224753391.0,1907350242179315.0,945.81,948.59,942.46,947.24,2114839283.0,0.0034000000000000002,1.0,3.2,14532797545092.0,376636182298777.0,372.02,373.37,370.5,371.55,307533676.0,-0.0012,2.0,-0.45,13610228450765.0,1669171928654065.0,30314.259766,30343.589844,30029.439453,30179.050781,30179.050781,782070000.0,12804.929688,12809.599609,12654.599609,12755.639648,12755.639648,7125800000.0,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7097100000.0,22.15,23.77,21.57,21.57,21.57,0.0,26650.490234,26668.099609,26363.050781,26498.599609,26498.599609,3080026700.0,26775.529297,26824.289063,26707.300781,26763.390625,26763.390625,73800000.0,6551.100098,6604.5,6518.299805,6529.200195,6529.200195,1200513100.0,5533.779785,5581.959961,5519.169922,5527.839844,5527.839844,173234900.0,89.830002,90.129997,89.830002,90.019997,90.019997,0.0
2020-12-21,2771.98,2780.24,2747.09,2778.65,1139513643.0,0.0023,1.0,6.47,18972230585146.0,1911737300659013.0,948.64,954.34,940.98,953.58,1926451056.0,0.0067,1.0,6.34,16060513051164.0,379532019557436.0,371.51,372.44,368.05,372.18,252572563.0,0.0017000000000000001,1.0,0.63,12596264404061.0,1672408687316960.0,30159.0,30304.140625,29755.529297,30216.449219,30216.449219,437480000.0,12596.139648,12751.269531,12525.219727,12742.519531,12742.519531,5192860000.0,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4748580000.0,24.25,31.459999,24.23,25.16,25.16,0.0,26422.619141,26498.650391,26274.650391,26306.679688,26306.679688,2044977300.0,26834.099609,26905.669922,26533.630859,26714.419922,26714.419922,60700000.0,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800.0,5392.549805,5422.100098,5306.580078,5393.339844,5393.339844,122849400.0,89.919998,91.019997,89.919998,90.040001,90.040001,0.0
2020-12-22,2772.03,2774.22,2733.64,2733.68,1260761729.0,-0.016200000000000003,2.0,-44.97,19881377633257.0,1881809988083713.0,953.48,953.48,928.51,928.73,1856455546.0,-0.026099999999999998,2.0,-24.85,16455910112488.0,370417453416453.0,371.08,371.91,366.43,366.43,291110171.0,-0.0154,2.0,-5.75,12339656502207.0,1646357318430670.0,30200.199219,30200.199219,29992.890625,30015.509766,30015.509766,388810000.0,12785.219727,12840.570313,12695.30957,12807.919922,12807.919922,5811850000.0,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4053310000.0,25.24,25.559999,23.530001,24.23,24.23,0.0,26260.779297,26365.199219,25998.869141,26119.25,26119.25,1747533900.0,26559.330078,26639.990234,26361.660156,26436.390625,26436.390625,58600000.0,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800.0,5411.149902,5477.870117,5411.149902,5466.859863,5466.859863,0.0,90.089996,90.720001,90.059998,90.650002,90.650002,0.0
2020-12-23,2737.74,2769.08,2716.28,2759.82,1121346859.0,0.0096,1.0,26.14,20281217886958.0,1901461519264269.0,932.25,938.91,918.44,923.17,1924137383.0,-0.006,2.0,-5.56,17289386263186.0,368990490176716.0,367.02,371.93,364.72,371.32,296021598.0,0.013300000000000001,1.0,4.89,14355360989450.0,1665117673533095.0,30046.730469,30292.529297,30046.730469,30129.830078,30129.830078,274050000.0,12834.94043,12841.919922,12758.669922,12771.110352,12771.110352,7100250000.0,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3779160000.0,23.49,23.68,22.129999,23.309999,23.309999,0.0,26083.109375,26343.099609,26071.759766,26343.099609,26343.099609,2009461800.0,26580.429688,26585.210938,26414.740234,26524.789063,26524.789063,56000000.0,6453.200195,6497.299805,6431.200195,6495.799805,6495.799805,807695400.0,5472.140137,5539.160156,5472.029785,5527.589844,5527.589844,59208500.0,90.519997,90.669998,90.160004,90.410004,90.410004,0.0
2020-12-24,2762.6,2812.16,2762.6,2806.86,1030890446.0,0.017,1.0,47.04,19984695285723.0,1936826862099535.0,924.34,933.39,920.53,928.68,1724765857.0,0.006,1.0,5.51,14369069603729.0,371285191286270.0,371.67,380.29,371.67,379.18,314368585.0,0.0212,1.0,7.86,14405605822470.0,1697501365510295.0,30155.919922,30209.669922,30099.300781,30199.869141,30199.869141,145570000.0,12791.540039,12833.549805,12767.639648,12804.730469,12804.730469,3305960000.0,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000.0,22.469999,22.83,21.389999,21.530001,21.530001,0.0,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000.0,26635.109375,26764.529297,26605.259766,26668.349609,26668.349609,47900000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5542.490234,5545.709961,5517.009766,5522.009766,5522.009766,0.0,90.279999,90.379997,90.150002,90.330002,90.330002,0.0
2020-12-25,2762.6,2812.16,2762.6,2806.86,1030890446.0,0.017,1.0,47.04,19984695285723.0,1936826862099535.0,924.34,933.39,920.53,928.68,1724765857.0,0.006,1.0,5.51,14369069603729.0,371285191286270.0,371.67,380.29,371.67,379.18,314368585.0,0.0212,1.0,7.86,14405605822470.0,1697501365510295.0,30155.919922,30209.669922,30099.300781,30199.869141,30199.869141,145570000.0,12791.540039,12833.549805,12767.639648,12804.730469,12804.730469,3305960000.0,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000.0,22.469999,22.83,21.389999,21.530001,21.530001,0.0,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000.0,26708.099609,26716.609375,26638.279297,26656.609375,26656.609375,33400000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5542.490234,5545.709961,5517.009766,5522.009766,5522.009766,0.0,90.279999,90.379997,90.150002,90.330002,90.330002,0.0
2020-12-28,2820.95,2834.59,2799.56,2808.6,1006249698.0,0.0006,1.0,1.74,24197780569919.0,1938374378317299.0,930.07,937.76,923.96,927.0,1642275265.0,-0.0018,2.0,-1.68,16901675320394.0,370820564030624.0,381.51,383.84,378.44,379.93,304328626.0,0.002,1.0,0.75,18207122791866.0,1699961888272515.0,30283.230469,30525.560547,30283.230469,30403.970703,30403.970703,302490000.0,12914.639648,12930.889648,12827.450195,12899.419922,12899.419922,5109140000.0,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3535460000.0,22.110001,22.120001,21.15,21.700001,21.700001,0.0,26288.369141,26514.080078,26264.320313,26314.630859,26314.630859,2669629600.0,26691.289063,26854.029297,26664.599609,26854.029297,26854.029297,50700000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5562.040039,5601.0,5547.899902,5588.379883,5588.379883,44706900.0,90.220001,90.379997,89.980003,90.339996,90.339996,0.0
2020-12-29,2810.55,2823.44,2792.06,2820.51,1046839004.0,0.0042,1.0,11.91,19299049133439.0,1944111085790440.0,928.58,957.48,928.58,957.41,1510814119.0,0.032799999999999996,1.0,30.41,15406656310122.0,381194852318890.0,380.34,382.31,377.04,381.27,234719223.0,0.0034999999999999996,1.0,1.34,14627035274185.0,1705453055744315.0,30492.070313,30588.789063,30274.240234,30335.669922,30335.669922,357610000.0,12965.389648,12973.330078,12821.959961,12850.219727,12850.219727,4726920000.0,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3393290000.0,21.610001,23.719999,20.99,23.08,23.08,0.0,26490.449219,26618.779297,26432.910156,26568.490234,26568.490234,2304707300.0,26936.380859,27602.519531,26921.140625,27568.150391,27568.150391,59400000.0,6502.100098,6676.600098,6502.100098,6602.700195,6602.700195,824116800.0,5610.129883,5625.52002,5603.740234,5611.790039,5611.790039,0.0,90.209999,90.230003,89.849998,90.010002,90.010002,0.0
2020-12-30,2820.36,2878.21,2809.35,2873.47,1074033495.0,0.018799999999999997,1.0,52.96,17928854517044.0,1980543161609061.0,957.38,971.04,955.38,968.42,1638729235.0,0.0115,1.0,11.01,16629392847377.0,385582620024419.0,381.21,390.04,379.14,389.29,236858021.0,0.021,1.0,8.02,12816206027510.0,1738774271201265.0,30415.089844,30525.349609,30393.039063,30409.560547,30409.560547,291890000.0,12906.509766,12924.929688,12857.759766,12870.0,12870.0,5343010000.0,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3154850000.0,22.58,23.15,22.41,22.77,22.77,0.0,26695.109375,27159.470703,26670.970703,27147.109375,27147.109375,2552802900.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6602.700195,6623.0,6552.5,6555.799805,6555.799805,425493000.0,5603.720215,5625.600098,5594.109863,5599.410156,5599.410156,35280300.0,89.980003,89.980003,89.559998,89.629997,89.629997,0.0
2020-12-31,2820.36,2878.21,2809.35,2873.47,1074033495.0,0.018799999999999997,1.0,52.96,17928854517044.0,1980543161609061.0,957.38,971.04,955.38,968.42,1638729235.0,0.0115,1.0,11.01,16629392847377.0,385582620024419.0,381.21,390.04,379.14,389.29,236858021.0,0.021,1.0,8.02,12816206027510.0,1738774271201265.0,30417.640625,30637.470703,30344.5,30606.480469,30606.480469,284470000.0,12877.089844,12902.070313,12821.230469,12888.280273,12888.280273,4815840000.0,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000.0,22.99,23.25,21.24,22.75,22.75,0.0,27194.789063,27340.990234,27163.509766,27231.130859,27231.130859,2054705300.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6555.799805,6555.799805,6439.399902,6460.5,6460.5,316943900.0,5573.200195,5598.930176,5551.410156,5551.410156,5551.410156,0.0,89.610001,89.980003,89.519997,89.940002,89.940002,0.0
2021-01-01,2820.36,2878.21,2809.35,2873.47,1074033495.0,0.018799999999999997,1.0,52.96,17928854517044.0,1980543161609061.0,957.38,971.04,955.38,968.42,1638729235.0,0.0115,1.0,11.01,16629392847377.0,385582620024419.0,381.21,390.04,379.14,389.29,236858021.0,0.021,1.0,8.02,12816206027510.0,1738774271201265.0,30417.640625,30637.470703,30344.5,30606.480469,30606.480469,284470000.0,12877.089844,12902.070313,12821.230469,12888.280273,12888.280273,4815840000.0,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000.0,22.99,23.25,21.24,22.75,22.75,0.0,27194.789063,27340.990234,27163.509766,27231.130859,27231.130859,2054705300.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6555.799805,6555.799805,6439.399902,6460.5,6460.5,316943900.0,5573.200195,5598.930176,5551.410156,5551.410156,5551.410156,0.0,89.610001,89.980003,89.519997,89.940002,89.940002,0.0
2021-01-04,2874.5,2946.54,2869.11,2944.45,1026510465.0,0.024700000000000003,1.0,70.98,25011393960858.0,2028846031822322.0,968.86,977.62,960.52,977.62,1697123287.0,0.0095,1.0,9.2,16878573342719.0,389065995135020.0,389.5,400.78,388.88,399.88,361886757.0,0.027200000000000002,1.0,10.59,20828370493095.0,1784090577127965.0,30627.470703,30674.279297,29881.820313,30223.890625,30223.890625,475080000.0,12958.519531,12958.719727,12543.240234,12698.450195,12698.450195,6636170000.0,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5015000000.0,23.040001,29.190001,22.559999,26.969999,26.969999,0.0,27087.130859,27502.830078,27079.240234,27472.810547,27472.810547,2870443300.0,27575.570313,27602.109375,27042.320313,27258.380859,27258.380859,51500000.0,6460.5,6662.700195,6460.5,6571.899902,6571.899902,965097800.0,5614.040039,5656.419922,5567.970215,5588.959961,5588.959961,82741000.0,89.93,89.940002,89.419998,89.879997,89.879997,0.0
2021-01-05,2943.67,2990.57,2921.84,2990.57,1519911750.0,0.015700000000000002,1.0,46.12,26548380179493.0,2059743507955076.0,976.43,985.76,965.53,985.76,1808188609.0,0.0083,1.0,8.14,18692449817778.0,391948561343148.0,399.79,406.03,396.43,406.03,470868837.0,0.0154,1.0,6.15,20755374346434.0,1812771676767455.0,30204.25,30504.890625,30141.779297,30391.599609,30391.599609,350910000.0,12665.650391,12828.269531,12665.650391,12818.959961,12818.959961,6971860000.0,3698.02002,3737.830078,3695.070068,3726.860107,3726.860107,4591020000.0,26.940001,28.6,24.799999,25.34,25.34,0.0,27281.339844,27690.210938,27150.380859,27649.859375,27649.859375,3282490100.0,27151.380859,27279.779297,27073.460938,27158.630859,27158.630859,55000000.0,6571.899902,6622.799805,6544.299805,6612.299805,6612.299805,718950800.0,5561.600098,5603.660156,5530.47998,5564.600098,5564.600098,79263400.0,89.900002,89.900002,89.43,89.440002,89.440002,0.0
2021-01-06,2993.34,3027.16,2961.37,2968.21,1793418534.0,-0.0075,2.0,-22.36,29909396443430.0,2044102754101965.0,987.25,990.88,977.37,981.39,1980415660.0,-0.0044,2.0,-4.37,17521679765796.0,390292104174552.0,406.33,411.21,401.06,402.08,429077337.0,-0.0097,2.0,-3.95,22700275121526.0,1796879691590095.0,30362.779297,31022.650391,30313.070313,30829.400391,30829.400391,500430000.0,12666.150391,12909.629883,12649.990234,12740.790039,12740.790039,7689880000.0,3712.199951,3783.040039,3705.340088,3748.139893,3748.139893,6064110000.0,25.48,26.77,22.139999,25.07,25.07,0.0,27613.339844,27756.429688,27389.779297,27692.300781,27692.300781,3079382600.0,27102.849609,27196.400391,27002.179688,27055.939453,27055.939453,72700000.0,6612.299805,6859.100098,6611.899902,6841.899902,6841.899902,1249709500.0,5601.009766,5648.419922,5553.390137,5630.600098,5630.600098,116286300.0,89.480003,89.800003,89.209999,89.529999,89.529999,0.0
2021-01-07,2980.75,3055.28,2980.75,3031.68,1524654500.0,0.021400000000000002,1.0,63.47,27182807334912.0,2086578562420457.0,983.28,993.91,982.27,988.86,2256784798.0,0.0076,1.0,7.47,18205995735137.0,393044712397583.0,404.0,414.65,403.99,410.81,460331917.0,0.0217,1.0,8.73,20865124437686.0,1836630326396780.0,30901.179688,31193.400391,30897.859375,31041.130859,31041.130859,427810000.0,12867.339844,13090.910156,12867.339844,13067.480469,13067.480469,6841480000.0,3764.709961,3811.550049,3764.709961,3803.790039,3803.790039,5099160000.0,23.67,23.91,22.25,22.370001,22.370001,0.0,27715.939453,27752.359375,27457.470703,27548.519531,27548.519531,3775142800.0,27340.460938,27624.730469,27340.460938,27490.130859,27490.130859,98900000.0,6841.899902,6903.600098,6795.100098,6857.0,6857.0,939652600.0,5651.040039,5689.279785,5629.490234,5669.850098,5669.850098,91729600.0,89.32,89.970001,89.32,89.830002,89.830002,0.0
2021-01-08,3040.11,3161.11,3040.11,3152.18,1297903388.0,0.0397,1.0,120.5,40909490005818.0,2170537648432200.0,990.7,995.22,978.12,987.79,2557365931.0,-0.0011,2.0,-1.07,20362396725517.0,393016718764822.0,412.06,431.99,412.06,430.22,499112018.0,0.0472,1.0,19.41,34756755069426.0,1916277931751530.0,31069.580078,31140.669922,30793.269531,31097.970703,31097.970703,381150000.0,13160.219727,13208.089844,13036.549805,13201.980469,13201.980469,7289390000.0,3815.050049,3826.689941,3783.600098,3824.679932,3824.679932,4773040000.0,22.43,23.34,21.42,21.559999,21.559999,0.0,27630.029297,27920.769531,27538.199219,27878.220703,27878.220703,5667284000.0,27720.140625,28139.029297,27667.75,28139.029297,28139.029297,84900000.0,6857.0,6886.299805,6836.100098,6873.299805,6873.299805,850778500.0,5711.580078,5721.890137,5676.149902,5706.879883,5706.879883,87558400.0,89.830002,90.25,89.660004,90.099998,90.099998,0.0
2021-01-11,3161.9,3266.23,3096.19,3148.45,1712525848.0,-0.0012,2.0,-3.73,44433772380482.0,2171629411681152.0,988.38,993.2,953.36,976.63,2201087113.0,-0.0113,2.0,-11.16,20404861049194.0,388709158840849.0,431.69,449.04,424.16,431.13,545782057.0,0.0021,1.0,0.91,37379963637404.0,1916523199554880.0,31015.369141,31096.980469,30832.060547,31008.689453,31008.689453,356540000.0,13048.780273,13138.269531,12999.509766,13036.429688,13036.429688,6960470000.0,3803.139893,3817.860107,3789.02002,3799.610107,3799.610107,4465430000.0,23.309999,24.809999,23.23,24.08,24.08,0.0,28003.980469,28176.650391,27794.810547,27908.220703,27908.220703,4366094600.0,27720.140625,28139.029297,27667.75,28139.029297,28139.029297,84900000.0,6873.299805,6873.299805,6768.700195,6798.5,6798.5,707799500.0,5684.660156,5704.089844,5629.459961,5662.430176,5662.430176,76382800.0,90.07,90.730003,90.029999,90.540001,90.540001,0.0
2021-01-12,3145.87,3154.79,3047.56,3125.95,1390617827.0,-0.0070999999999999995,2.0,-22.5,31407397048772.0,2155702540092842.0,977.14,982.46,956.72,973.72,1741983615.0,-0.003,2.0,-2.91,13948876927307.0,387975469314251.0,430.8,432.04,416.29,427.87,362364717.0,-0.0076,2.0,-3.26,24623958345963.0,1901278805074785.0,31015.009766,31114.560547,30888.759766,31068.689453,31068.689453,362620000.0,13062.05957,13105.040039,12963.919922,13072.429688,13072.429688,7264070000.0,3801.620117,3810.780029,3776.51001,3801.189941,3801.189941,4994950000.0,23.49,25.15,22.83,23.33,23.33,0.0,27894.289063,28276.75,27781.419922,28276.75,28276.75,3399606200.0,28004.369141,28287.369141,27899.449219,28164.339844,28164.339844,78800000.0,6798.5,6816.700195,6738.200195,6754.100098,6754.100098,648158800.0,5672.200195,5679.060059,5636.75,5650.970215,5650.970215,73935200.0,90.519997,90.620003,90.029999,90.050003,90.050003,0.0
