,open,high,low,close,volume
20201130,38424,38548,37337,37411,928976
20201127,37510,38177,37139,38103,1195799
20201126,36768,37633,36423,37534,763104
20201125,38399,38473,36225,36892,1572910
20201124,37658,38053,37312,37732,1011101
20201123,37658,37856,36941,37238,882242
20201120,37930,38226,37312,37386,765694
20201119,36694,38646,36348,37707,2726507
20201118,35582,36719,35459,36324,720089
20201117,35978,36571,35335,35780,662125
20201116,35138,35780,34619,35385,963549
20201113,36077,36225,34322,36077,1093124
20201112,36497,37065,35879,36200,662728
20201111,37016,37016,35928,36151,974508
20201110,36917,37460,36200,37164,1227892
20201109,36818,37386,36250,37312,1951858
20201106,35879,36818,35360,35508,1850121
20201105,34322,35335,33927,35311,1619968
20201104,34125,34174,32914,33408,1332323
20201103,31975,33359,31629,33136,1486499
20201102,31258,31604,30690,31258,591048
20201030,31258,31851,30270,30739,911133
20201029,29973,31308,29701,31233,719486
20201028,29528,30542,29504,30542,637669
20201027,27823,30196,27626,29528,1310368
20201026,29380,29652,28095,28169,1378754
20201023,30863,31011,29776,30072,659373
20201022,31258,31802,30517,30813,594270
20201021,31901,31925,31060,31308,438248
20201020,30888,31925,30517,31678,857552
20201019,32667,32741,31505,31579,716572
20201016,32247,33309,31851,32617,1097212
20201015,32296,32321,31258,32123,818163
20201014,32444,32716,32098,32271,564690
20201013,33556,33556,32321,32444,558142
20201012,33284,33828,33062,33087,488458
20201008,33161,33729,32864,33284,541801
20201007,32864,33235,32741,33013,479462
20201006,33729,33927,33013,33334,524565
20201005,33606,33927,32864,33630,578490
20200929,33927,34223,33235,33754,824193
20200928,31876,33013,31283,32988,967519
20200925,31925,32148,30047,31308,1416831
20200924,33531,34199,30616,31579,2840652
20200923,38177,38473,34372,34891,2371586
20200922,38103,38795,36101,36719,1817851
20200921,37386,40104,37090,38128,4305459
20200918,35978,37386,35978,37114,908418
20200917,36299,36744,35953,35953,592376
20200916,37263,37386,36398,36571,604431
20200915,37633,37658,36843,37065,672291
20200914,36101,37065,35484,37065,1081279
20200911,36423,36423,35632,36077,624897
20200910,36793,36793,35978,36571,544059
20200909,35582,36299,35582,35879,716358
20200908,37312,37386,36027,36447,1212347
20200907,37905,37930,36843,37114,997641
20200904,35830,38350,35830,37905,1490490
20200903,37806,38301,37707,37856,754925
20200902,38053,38177,37362,37707,960538
20200901,38399,38473,37658,38004,856843
20200831,38869,38943,37312,38301,1261315
20200828,38968,39314,38325,38622,1314848
20200827,38918,40574,38646,39017,2984516
20200826,38646,39239,37979,38918,1549903
20200825,38696,38869,38103,38597,928195
20200824,38053,38918,37189,38498,1235496
20200821,37732,38968,36620,38301,1855087
20200820,38276,38894,36620,36966,1775852
20200819,37683,38301,36818,38301,1167637
20200818,37806,39437,36620,37114,1906657
20200814,38671,38770,37016,38128,1452149
20200813,39808,40821,38968,39289,1783776
20200812,39882,40080,38992,39042,1641267
20200811,39758,40302,39289,39882,1136131
20200810,40327,40870,38473,40129,1964480
20200807,38301,40648,38053,39981,3211619
20200806,38301,39635,37460,37757,2424553
20200805,35928,38128,35360,37806,3614108
20200804,36966,37189,35385,35928,2110603
20200803,35360,36324,35088,36299,2589025
