Date,close,volume,MACD,MACD_signal,MACD_hist,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
1990-11-15,534,721569,-0.721534315,3.1502396281568643,-3.871773943,18.753862346921096,17.01360921812536,28.889898663229854,47.34268505024363,25.820224953351886,26.243237326828645,-89.07882241,-8.873720137,-52,588.9325203159055,553.4,517.8674796840944,14.422492137875599,530954834,323321468.3416038,-81.10882059,55.33726779216985
1990-11-16,534,1229412,-1.32150872,2.255889958474788,-3.577398679,19.55312150591457,15.91012377723811,29.510705514229944,47.342685050243624,25.65844200519123,24.076054664289945,-95.63145353,-11.88118812,-72,576.8673234731502,549.8,522.7326765268497,14.35136753098182,530954834,324172599.7262192,-85.11631353,60.68702201070746
1990-11-17,532,686275,-1.936058369,1.4175002930698317,-3.353558662,20.295290724979942,15.413237939703839,28.589062676564296,46.42590074393938,23.526909966538444,20.26143790849672,-85.26440879,-9.215017065,-54,569.5668644897344,547.1,524.6331355102657,13.933799154432728,530268559,324401358.0595525,-9.404553831,59.13689311340975
1990-11-19,528,945752,-2.714568112,0.5910866121376868,-3.305654724,21.59948246152879,14.217766691681206,32.05948785868134,44.607343260088044,22.11749247617253,22.014984855730898,-129.6808161,-6.713780919,-38,567.3774660410076,545.2,523.0225339589925,13.987109196711092,529322807,324941787.7738382,-21.91037816,62.47798820730433
1990-11-20,520,969935,-3.931753032,-0.313481317,-3.618271715,23.106055622393377,12.988240149643925,32.33921274548804,41.20901506,21.16161461990089,21.20842109547502,-183.6879433,-7.142857143,-40,566.8440267298105,543.2,519.5559732701896,14.137753736875537,528352872,325559019.1374746,-56.55736604,60.758213041314086
1990-11-21,517,530719,-5.079897877,-1.266764629,-3.813133249,24.648243561760086,12.187073325303095,31.886500622774047,40.005944354974645,21.51649137,21.32606815429855,-177.8531073,-7.678571429,-43,565.9776954410138,541.05,516.1223045589861,14.03086605003176,527822153,325824378.6374746,-79.21679045,62.33202023025897
1990-11-22,513,807843,-6.240639305,-2.261539564,-3.979099741,25.13657196490964,15.341749211445906,29.441768717893474,38.43124203327212,19.51355212632498,16.006167129201344,-124.0809969,-8.064516129,-45,565.2771599685442,538.8,512.3228400314557,14.079322747530172,527014310,325016535.6374746,-64.71595629,55.01203595258831
1990-11-23,516,767320,-6.839617468,-3.177155145,-3.662462323,25.59001976783422,14.772541136666906,28.349423102082085,40.286830742111235,17.71899135896464,15.824738793393985,-111.7370892,-7.360861759,-41,563.6191272653176,536.75,509.88087273468244,13.725356610153662,527781630,324906918.49461746,-52.77557072,54.87404673
1990-11-24,517,785621,-7.151185916,-3.971961299,-3.179224617,26.25716973,14.127427970891615,29.29489836420943,40.91168406115747,16.74235776247264,18.39616736482256,-105.9543684,-8.657243816,-49,558.8934950749131,534.3,509.7065049250869,13.439088779645978,528567251,325692539.49461746,-48.52248543,55.86794080507433
1990-11-26,520,870588,-7.074481014,-4.592465242,-2.482015772,25.934834007309036,17.88411858601308,27.822858246153498,42.80179800375537,20.140818848604486,26.201550387596882,-48.94026975,-6.306306306,-35,555.9549140139358,532.55,509.1450859860641,13.217134340663678,529437839,325595807.49461746,-25.91768121,53.61315711687537
1990-11-27,526,1074510,-6.455131236,-4.964998441,-1.490132795,24.999361653284193,20.158465254805698,26.096821174333908,46.410666984899215,27.246858298425536,37.14285714285713,0.2116402116391532,-5.225225225,-29,552.2461580434767,531.1,509.9538419565233,13.106277623630493,530512349,325693490.2218902,41.115888621266606,51.938911406294764
1990-11-28,528,1441830,-5.736778774,-5.119354507,-0.617424267,24.02625072236028,20.035694146031172,25.179260899824758,47.571347186997045,36.98781838316722,47.61904761904761,32.15311004784704,-3.825136612,-21,549.5587160007948,530.05,510.54128399920506,12.750963742448967,531954179,325212880.2218902,50.272492201480595,50.47110559263284
1990-11-29,523,881699,-5.507451019,-5.19697381,-0.31047721,23.89796738149547,18.51659892,29.10244834531531,45.006140295657076,45.07936507936508,50.47619047619046,-14.8427673,-4.036697248,-22,547.4159145454441,528.95,510.48408545455595,12.763415555326517,531072480,325280703.2218902,17.50863290272108,48.28929865690302
1990-11-30,523,1133987,-5.265015302,-5.210582108,-0.054433194,23.778847136406714,17.84413545301725,28.04554078446023,45.00614029565707,49.18586789554531,49.462365591397834,-23.625,-4.036697248,-22,544.9295198995644,527.85,510.77048010043563,12.42524477756019,531072480,326414690.2218902,26.457737651829085,58.35840961558033
1990-12-01,528,866013,-4.616212216,-5.09170813,0.47549591395261626,22.488409829969953,23.340784,26.16915032,48.10670624894274,51.38760880696364,54.22427035330259,95.0617284,-2.222222222,-12,543.3977552619428,527.25,511.1022447380572,12.35398253868218,531938493,325548677.2218902,10.416618854183401,58.08067428078025
1990-12-03,531,607190,-3.815968063,-4.836560116,1.0205920534789605,21.196739726338055,26.18013191576784,23.97096199649196,49.891015070940306,55.39140387,62.48757567543144,143.7916666666661,-0.932835821,-5,542.7480157480107,527,511.2519842519892,12.436283411748072,532545683,324941487.2218902,-19.84459734,49.020607656552365
1990-12-04,529,616340,-3.305053492,-4.530258792,1.2252052993031812,19.809993841381438,25.84612355814264,24.940946952911553,48.71554523493145,61.21954158007289,66.94677871148458,86.15384615384639,-1.305970149,-7,541.8851567,526.65,511.4148433,11.914469241160667,531929343,324325147.2218902,32.81701188659891,47.71017441
1990-12-05,532,887582,-2.627783632,-4.14976376,1.5219801275289662,18.813436148091156,24.030228383265754,27.020898415302856,50.55495945713467,65.36700702,66.66666666666664,77.12339743589736,-0.746268657,-4,541.2888004905917,526.45,511.61119950940844,11.868745779102634,532816925,324889972.13098115,-6.794793172,50.82945458885308
1990-12-06,532,1579739,-2.067212846,-3.733253577,1.6660407312163246,17.689652607744055,24.08080888813943,25.611565887517827,50.554959457134665,67.08683473389355,67.64705882,88.70967742,-1.298701299,-7,540.0413055342594,526.1,512.1586944657406,11.67530849,532816925,324889972.13098115,16.65064301,51.48956306851044
1990-12-07,534,2409150,-1.444917069,-3.275586275,1.830669206438345,16.646139320278888,22.95272677208741,24.41177440310357,51.831167416093095,68.87502475737769,72.31134878,88.54415274463022,-0.927643785,-5,539.0147255953008,525.85,512.6852744046993,11.441543065640126,535226075,325922465,130.08732077179988,52.328485723875055
1990-12-08,531,1201961,-1.180213345,-2.856511689,1.676298343849647,15.780922251515786,22.001340922531547,24.09074126499762,49.801572254055934,70.32085561497327,71.00415923945333,57.30478589420635,-0.561797753,-3,538.5545711713602,525.7,512.8454288286399,11.169465912358119,534024114,325922465,66.57603084389712,51.46794795
1990-12-10,529,1474510,-1.118918823,-2.508993116,1.3900742928796452,15.190754889393691,21.061205720867996,24.48568474542704,48.46966620072572,70.33075856605268,67.67676767676765,25.10439695,-0.936329588,-5,537.8350716590402,525.45,513.0649283409599,10.910992616740213,532549604,325922465,19.936197141397678,52.31189103284157
1990-12-11,536,2838562,-0.499740279,-2.107142549,1.6074022694300192,14.947913445690864,26.03899113483832,20.546149051915133,53.09161818509619,68.03122502919662,65.41274817136885,94.13639261,0.7518796992481203,4,538.5693653,525.65,512.7306347,11.615442985903204,535388166,326717262.3,313.61873884375797,58.92021845510218
1990-12-12,536,1509804,-0.008933839,-1.687500807,1.6785669681183841,14.722417819395382,24.039650230242444,18.968562730743987,53.09161818509619,66.42284918146987,66.17903169627306,109.3749999999998,1.5151515151515151,8,539.7097950204084,526.05,512.3902049795915,11.634670836608043,535388166,327220530.3,59.64058230910429,60.71809076156903
1990-12-13,531,2658824,-0.023157467,-1.354632139,1.3314746720488946,14.513029023549578,22.783678222375094,17.97753400981363,49.57254390789013,64.93672356,63.21839080459768,36.66666666666629,2.1153846153846154,11,540.1262707351135,526.6,513.0737292648865,11.45293729477764,532729342,326555824.3,174.12393614005063,57.15107965107965
1990-12-14,525,3464052,-0.512669911,-1.186239693,0.6735697824276001,13.925606630496976,21.861168128429426,19.274122199861345,45.74269321651052,59.990711714849645,50.57471264367814,-85.03703704,1.5473887814313345,8,539.8218563,527,514.1781437,11.180290430038758,529265290,323091772.3,552.7092491506805,54.17830290010742
1990-12-15,522,1569935,-1.129664903,-1.174924735,0.045259832,13.097915435373993,21.09464894536349,22.104617511919894,43.955386295110216,49.110563765736174,33.53858784893266,-162.9221733,1.7543859649122806,9,538.8249725274222,527.45,516.0750274725779,10.87127590853682,527695355,322777785.3,94.33664709603228,52.38226487223479
1990-12-17,520,2209804,-1.759736024,-1.291886993,-0.467849031,13.174327031617791,26.232189017716113,19.721603731970678,42.782308651232604,33.470169677066224,16.297208538587828,-117.2413793,0.7751937984496124,4,538.3322282319567,527.65,516.9677717680432,11.127712113109979,525485551,320567981.3,187.98988687900746,43.50746577023949
1990-12-18,520,2152941,-2.233327517,-1.480175098,-0.75315242,13.245280656701317,25.313781803370865,19.031136644619806,42.782308651232604,18.596059113300488,5.952380952380934,-156.4954683,0.5802707930367504,3,537.9508620323408,527.8,517.6491379676592,10.82132650745448,525485551,318415040.3,174.04320913010218,40.92895381608577
1990-12-19,513,2343137,-3.137328516,-1.811605782,-1.325722735,12.369601841041792,23.70499737644785,24.17700727918645,38.76969057094371,8.070124601564759,1.9607843137254715,-204.3243243,-1.346153846,-7,539.0340407457678,527.45,515.8659592542323,10.730260182081755,523142414,317113297.57034624,169.1441876065372,33.35547571368771
1990-12-20,508,2732680,-4.208698774,-2.29102438,-1.917674394,12.17179158,22.345545190538594,27.091642849549608,36.215757336521655,4.124649859943973,4.460784313725472,-203.2258065,-3.422053232,-18,540.9093175325147,526.55,512.1906824674852,10.593747172977666,520409734,316430127.57034624,154.31871271556338,29.310932661936075
1990-12-21,506,3445752,-5.159673207,-2.864754145,-2.294919062,12.183669645593476,21.51506111270225,27.571388812025074,35.23836409995011,4.421101774042946,6.841736694677852,-173.8730451,-4.166666667,-22,542.3434898703482,525.45,508.5565101296519,10.314059814328782,516963982,317119277.9703462,138.9846237073719,28.929897000259473
1990-12-22,505,2426144,-5.925711031,-3.476945523,-2.448765508,12.194699282352502,20.373451332720684,26.10842447506118,34.74483987907439,6.169684928234855,7.206533776,-137.8872121,-3.4416826,-18,543.6442399691513,524.55,505.4557600308487,10.148356823612342,514537838,316772685.9703462,175.16692204482482,31.642041679250983
1990-12-24,505,2725490,-6.458353645,-4.073227147,-2.385126498,12.71039043398636,18.694747688307313,27.70247956485167,34.74483987907439,8.103453267611949,10.262089331856755,-122.5974642,-3.4416826,-18,544.5619583014004,523.65,502.73804169859955,10.190938982431726,514537838,318011545.0612553,140.3457887965206,36.20675441963034
1990-12-26,505,2016340,-6.802066762,-4.61899507,-2.183071692,13.189246503360659,17.969947595599976,26.628447430714562,34.74483988,10.301771871539309,13.436692506459929,-89.73164782,-4.356060606,-23,544.8114320472596,522.5,500.1885679527404,9.931392033,514537838,317608277.0612553,132.83022310288644,42.655111336032384
1991-01-03,491,3586928,-8.110650352,-5.317326126,-2.793324226,14.896057995543211,15.73607388,34.286895785359796,28.27792080073477,12.18809297,12.865497076023374,-146.8319559,-7.532956685,-40,546.3031005888716,520.5,494.69689941112836,10.284822431644633,510950910,317608277.0612553,490.7422717765444,39.57315705
1991-01-04,497,505882,-8.564832364,-5.966827374,-2.59800499,15.635886263022504,19.106852481145367,32.01765978530912,33.83368340295393,13.127120624060643,13.079172289698585,-97.77777778,-6.049149338,-32,546.3145946532023,518.9,491.4854053467977,10.220581310062402,511456792,317608277.0612553,-17.92160171,42.21787154
1991-01-05,497,1524183,-8.823068044,-6.538075508,-2.284992536,16.322869654253278,18.520175877298342,31.03455637125855,33.83368340295393,13.239428699955011,13.773616734143031,-83.75688268,-6.578947368,-35,545.4503533546729,517.15,488.84964664532714,9.909552244559281,511456792,316846185.5612553,71.72306333386662,40.940438871473354
1991-01-07,491,869935,-9.40347414,-7.111155234,-2.292318906,17.657735861408298,17.106062095226427,35.53688113608964,31.15925677034793,13.864369409482187,14.7403192,-117.6255708,-7.706766917,-41,544.7101334005656,515.1,485.48986659943444,9.914074632331317,510586857,316970461.9898267,-44.93172606,39.81772196
1991-01-08,482,1081046,-10.46899488,-7.782723164,-2.686271717,19.68077651539336,15.008096056321637,40.557179020111214,27.701797934462338,13.92869988097977,13.272163704191335,-156.7430025,-9.737827715,-52,544.0816402360489,512.5,480.9183597639511,10.268370900714753,509505811,316970461.9898267,-55.1274931,41.44880825266197
1991-01-09,474,193464,-11.82267643,-8.590713817,-3.231962614,21.55931426552235,14.129858564308455,38.18387097010383,25.09623062331483,11.678215537662538,7.022163704191335,-154.8218029,-10.73446328,-57,544.1885292101321,509.65,475.1114707898679,10.154952355679017,509312347,316776997.9898267,-83.90430305,35.06105300277398
1991-01-10,454,598039,-14.34396338,-9.74136373,-4.602599654,24.19674838,12.206722025243046,46.59732082170138,20.116892313064476,8.198467559066632,4.301075268817185,-209.009009,-14.17769376,-75,546.9019511730728,505.9,464.89804882692715,10.647204737895068,508714308,316178958.9898267,-59.44150938,29.352629940865235
1991-01-11,454,646405,-16.15586668,-11.02426432,-5.131602364,26.682297839897725,11.451406627669757,44.40154045,20.11689231306448,3.9402504702731633,0.49751243781092636,-169.6969697,-15.29850746,-82,546.2009008917493,501.8,457.39909910825077,10.564844501000316,508714308,315676199.54538226,-77.2277301,29.177499064446646
1991-01-12,470,211765,-16.11498333,-12.04240812,-4.072575204,27.901392889617345,15.53438830224034,39.69862757988463,32.06500856,4.913514862961175,9.941956882,-100.4622263,-12.31343284,-66,542.0453786296416,498.5,454.9546213703583,10.836602275950302,508926073,315887964.54538226,-85.97400722,37.69333075696032
1991-01-14,477,746405,-15.34090111,-12.70210672,-2.638794392,28.18257490184358,18.541940401564485,35.863518265990066,36.44288136483998,11.555713496011998,24.227671167969657,-62.84472422,-10.16949153,-54,537.6119600114463,495.8,453.98803998855374,11.044772162152787,509672478,316634369.54538226,-71.92725054,45.95410093862106
1991-01-15,459,1042484,-15.9954988,-13.36078514,-2.63471366,28.735416337020816,16.283204058491773,34.54014956834526,31.030278661278498,20.490405117270782,27.30158730158728,-96.99745547,-12.57142857,-66,534.9852915724807,492.5,450.01470842751934,11.49253355404515,508629994,316113127.54538226,-69.90564807,40.47133138969874
1991-01-16,457,456863,-16.4856195,-13.98575201,-2.499867493,29.577726208972095,15.471340624361478,36.55743517121843,30.500452245807097,24.298391085508126,21.365914786967398,-100.4016064,-12.45210728,-65,532.1539625209446,489.25,446.34603747905544,11.31790687634289,508173131,316341559.04538226,-70.89924105,41.95864313603717
1991-01-17,473,238562,-15.40539362,-14.26968033,-1.13571329,28.82436039591694,21.668309646803994,31.85391217612843,39.23724035333104,22.87106655527708,19.94569757727651,-50.4008634,-9.038461538,-47,527.9165820126269,486.9,445.88341798737304,11.852011532525747,508411693,316580121.04538226,-89.20438193,52.33107776797097
